公司代码,年份,词频
300022,2009,0
300022,2010,0
300022,2011,2
300022,2012,0
300022,2013,4
300022,2014,3
300022,2015,1
300022,2016,0
300022,2017,0
300022,2018,7
300022,2019,4
300023,2009,0
300023,2010,0
300023,2011,0
300023,2012,0
300023,2013,0
300023,2014,0
300023,2015,1
300023,2016,0
300023,2017,0
300023,2018,0
300023,2019,0
300024,2009,7
300024,2010,10
300024,2011,14
300024,2012,25
300024,2013,18
300024,2014,32
300024,2015,22
300024,2016,31
300024,2017,49
300024,2018,35
300024,2019,35
300025,2009,0
300025,2010,0
300025,2011,1
300025,2012,1
300025,2013,3
300025,2014,3
300025,2015,3
300025,2016,57
300025,2017,15
300025,2018,9
300025,2019,8
300026,2009,0
300026,2010,0
300026,2011,0
300026,2012,0
300026,2013,0
300026,2014,3
300026,2015,2
300026,2016,2
300026,2017,1
300026,2018,6
300026,2019,7
300027,2009,0
300027,2010,0
300027,2011,0
300027,2012,0
300027,2013,0
300027,2014,5
300027,2015,2
300027,2016,1
300027,2017,0
300027,2018,0
300027,2019,0
300028,2009,0
300028,2010,3
300028,2011,18
300028,2012,20
300028,2013,11
300028,2014,11
300028,2015,10
300028,2016,7
300028,2017,5
300028,2018,9
300028,2019,8
300029,2009,0
300029,2010,0
300029,2011,0
300029,2012,0
300029,2013,0
300029,2014,0
300029,2015,0
300029,2016,0
300029,2017,0
300029,2018,0
300029,2019,0
300030,2009,0
300030,2010,0
300030,2011,0
300030,2012,0
300030,2013,0
300030,2014,0
300030,2015,0
300030,2016,3
300030,2017,2
300030,2018,8
300030,2019,15
300031,2009,0
300031,2010,0
300031,2011,0
300031,2012,0
300031,2013,0
300031,2014,1
300031,2015,2
300031,2016,12
300031,2017,25
300031,2018,26
300031,2019,94
300032,2009,0
300032,2010,0
300032,2011,0
300032,2012,0
300032,2013,1
300032,2014,9
300032,2015,10
300032,2016,7
300032,2017,10
300032,2018,4
300032,2019,3
300033,2009,29
300033,2010,33
300033,2011,22
300033,2012,30
300033,2013,44
300033,2014,58
300033,2015,64
300033,2016,107
300033,2017,90
300033,2018,75
300033,2019,75
300034,2009,0
300034,2010,0
300034,2011,0
300034,2012,0
300034,2013,0
300034,2014,0
300034,2015,0
300034,2016,0
300034,2017,0
300034,2018,0
300034,2019,0
300035,2009,0
300035,2010,6
300035,2011,8
300035,2012,11
300035,2013,9
300035,2014,5
300035,2015,4
300035,2016,1
300035,2017,1
300035,2018,0
300035,2019,0
300036,2009,7
300036,2010,21
300036,2011,23
300036,2012,8
300036,2013,18
300036,2014,20
300036,2015,7
300036,2016,36
300036,2017,43
300036,2018,53
300036,2019,105
300037,2009,0
300037,2010,0
300037,2011,0
300037,2012,0
300037,2013,0
300037,2014,0
300037,2015,0
300037,2016,0
300037,2017,0
300037,2018,0
300037,2019,0
300038,2018,335
300038,2009,0
300038,2010,1
300038,2011,8
300038,2012,14
300038,2013,65
300038,2014,60
300038,2015,53
300038,2016,99
300038,2017,281
300039,2009,0
300039,2010,0
300039,2011,0
300039,2012,0
300039,2013,0
300039,2014,1
300039,2015,1
300039,2016,0
300039,2017,0
300039,2018,0
300039,2019,1
300040,2009,0
300040,2010,1
300040,2011,0
300040,2012,4
300040,2013,7
300040,2014,5
300040,2015,15
300040,2016,5
300040,2017,2
300040,2018,2
300040,2019,3
300041,2009,0
300041,2010,0
300041,2011,0
300041,2012,0
300041,2013,0
300041,2014,0
300041,2015,2
300041,2016,2
300041,2017,1
300041,2018,1
300041,2019,2
300042,2009,8
300042,2010,6
300042,2011,5
300042,2012,5
300042,2013,8
300042,2014,14
300042,2015,17
300042,2016,21
300042,2017,18
300042,2018,17
300042,2019,16
300043,2009,1
300043,2010,0
300043,2011,1
300043,2012,2
300043,2013,6
300043,2014,2
300043,2015,11
300043,2016,4
300043,2017,2
300043,2018,10
300043,2019,14
300044,2009,0
300044,2010,6
300044,2011,4
300044,2012,20
300044,2013,15
300044,2014,10
300044,2015,23
300044,2016,45
300044,2017,128
300044,2018,231
300044,2019,172
300045,2009,0
300045,2010,0
300045,2011,0
300045,2012,1
300045,2013,5
300045,2014,7
300045,2015,10
300045,2016,8
300045,2017,6
300045,2018,6
300045,2019,18
300046,2009,0
300046,2010,1
300046,2011,1
300046,2012,0
300046,2013,1
300046,2014,0
300046,2015,0
300046,2016,1
300046,2017,2
300046,2018,0
300046,2019,1
300047,2009,4
300047,2010,8
300047,2011,26
300047,2012,54
300047,2013,64
300047,2014,70
300047,2015,76
300047,2016,108
300047,2017,152
300047,2018,165
300047,2019,160
300048,2009,0
300048,2010,1
300048,2011,1
300048,2012,2
300048,2013,1
300048,2014,1
300048,2015,0
300048,2016,0
300048,2017,0
300048,2018,0
300048,2019,1
300049,2009,0
300049,2010,0
300049,2011,2
300049,2012,1
300049,2013,1
300049,2014,17
300049,2015,15
300049,2016,1
300049,2017,7
300049,2018,9
300049,2019,7
300050,2009,0
300050,2010,0
300050,2011,1
300050,2012,11
300050,2013,10
300050,2014,27
300050,2015,42
300050,2016,27
300050,2017,60
300050,2018,70
300050,2019,89
300051,2009,12
300051,2010,14
300051,2011,47
300051,2012,19
300051,2013,27
300051,2014,37
300051,2015,44
300051,2016,13
300051,2017,10
300051,2018,15
300051,2019,10
300052,2009,1
300052,2010,0
300052,2011,0
300052,2012,7
300052,2013,16
300052,2014,12
300052,2015,8
300052,2016,10
300052,2017,20
300052,2018,19
300052,2019,14
300053,2009,0
300053,2010,1
300053,2011,1
300053,2012,0
300053,2013,4
300053,2014,11
300053,2015,36
300053,2016,141
300053,2017,192
300053,2018,183
300053,2019,254
300054,2009,0
300054,2010,0
300054,2011,0
300054,2012,0
300054,2013,5
300054,2014,2
300054,2015,9
300054,2016,6
300054,2017,4
300054,2018,3
300054,2019,5
300055,2010,0
300055,2011,0
300055,2012,0
300055,2013,0
300055,2014,0
300055,2015,0
300055,2016,0
300055,2017,0
300055,2018,0
300055,2019,0
300056,2009,0
300056,2010,0
300056,2011,0
300056,2012,0
300056,2013,0
300056,2014,0
300056,2015,4
300056,2016,0
300056,2017,0
300056,2018,0
300056,2019,0
300057,2019,0
300057,2009,0
300057,2010,0
300057,2011,0
300057,2012,0
300057,2013,2
300057,2014,0
300057,2015,2
300057,2016,1
300057,2017,0
300057,2018,0
300058,2009,1
300058,2010,0
300058,2011,1
300058,2012,7
300058,2013,6
300058,2014,37
300058,2015,45
300058,2016,54
300058,2017,50
300058,2018,37
300058,2019,35
300059,2009,1
300059,2010,5
300059,2011,3
300059,2012,11
300059,2013,60
300059,2014,55
300059,2015,84
300059,2016,96
300059,2017,92
300059,2018,73
300059,2019,24
300061,2010,4
300061,2011,3
300061,2012,10
300061,2013,4
300061,2014,4
300061,2015,5
300061,2016,15
300061,2017,60
300061,2018,68
300061,2019,20
300062,2010,5
300062,2011,7
300062,2012,14
300062,2013,7
300062,2014,11
300062,2015,7
300062,2016,26
300062,2017,14
300062,2018,29
300062,2019,42
300063,2010,0
300063,2011,1
300063,2012,0
300063,2013,0
300063,2014,4
300063,2015,21
300063,2016,18
300063,2017,25
300063,2018,47
300063,2019,25
300064,2010,0
300064,2011,0
300064,2012,0
300064,2013,0
300064,2014,0
300064,2015,0
300064,2016,0
300064,2017,0
300064,2018,1
300064,2019,0
300065,2010,0
300065,2011,0
300065,2012,0
300065,2013,0
300065,2014,0
300065,2015,6
300065,2016,7
300065,2017,10
300065,2018,24
300065,2019,17
300066,2010,0
300066,2011,1
300066,2012,6
300066,2013,9
300066,2014,43
300066,2015,59
300066,2016,75
300066,2017,81
300066,2018,77
300066,2019,60
300067,2010,0
300067,2011,0
300067,2012,0
300067,2013,0
300067,2014,6
300067,2015,18
300067,2016,13
300067,2017,6
300067,2018,36
300067,2019,9
300068,2010,12
300068,2011,5
300068,2012,4
300068,2013,6
300068,2014,5
300068,2015,2
300068,2016,3
300068,2017,10
300068,2018,2
300068,2019,5
300069,2010,4
300069,2011,3
300069,2012,1
300069,2013,1
300069,2014,0
300069,2015,0
300069,2016,1
300069,2017,0
300069,2018,0
300069,2019,0
300070,2010,0
300070,2011,0
300070,2012,0
300070,2013,0
300070,2014,0
300070,2015,1
300070,2016,0
300070,2017,0
300070,2018,0
300070,2019,0
300071,2010,0
300071,2011,0
300071,2012,2
300071,2013,2
300071,2014,1
300071,2015,39
300071,2016,63
300071,2017,66
300071,2018,67
300071,2019,44
300072,2010,0
300072,2011,0
300072,2012,0
300072,2013,0
300072,2014,0
300072,2015,0
300072,2016,0
300072,2017,3
300072,2018,0
300072,2019,0
300073,2010,1
300073,2011,1
300073,2012,0
300073,2013,1
300073,2014,1
300073,2015,13
300073,2016,3
300073,2017,4
300073,2018,2
300073,2019,11
300074,2010,4
300074,2011,14
300074,2012,13
300074,2013,30
300074,2014,19
300074,2015,24
300074,2016,15
300074,2017,27
300074,2018,16
300074,2019,23
300075,2010,3
300075,2011,1
300075,2012,22
300075,2013,10
300075,2014,38
300075,2015,49
300075,2016,29
300075,2017,39
300075,2018,63
300075,2019,67
300076,2010,0
300076,2011,1
300076,2012,1
300076,2013,1
300076,2014,3
300076,2015,7
300076,2016,41
300076,2017,41
300076,2018,27
300076,2019,18
300077,2010,23
300077,2011,45
300077,2012,73
300077,2013,36
300077,2014,30
300077,2015,34
300077,2016,33
300077,2017,51
300077,2018,52
300077,2019,52
300078,2010,2
300078,2011,21
300078,2012,9
300078,2013,11
300078,2014,13
300078,2015,75
300078,2016,134
300078,2017,134
300078,2018,164
300078,2019,212
300079,2010,0
300079,2011,0
300079,2012,10
300079,2013,10
300079,2014,15
300079,2015,30
300079,2016,40
300079,2017,35
300079,2018,48
300079,2019,36
300080,2010,0
300080,2011,0
300080,2012,0
300080,2013,0
300080,2014,0
300080,2015,0
300080,2016,2
300080,2017,0
300080,2018,0
300080,2019,0
300081,2010,19
300081,2011,31
300081,2012,42
300081,2013,36
300081,2014,37
300081,2015,32
300081,2016,37
300081,2017,25
300081,2018,41
300081,2019,70
300082,2010,0
300082,2011,0
300082,2012,0
300082,2013,0
300082,2014,0
300082,2015,0
300082,2016,0
300082,2017,0
300082,2018,6
300082,2019,0
300083,2010,0
300083,2011,2
300083,2012,3
300083,2013,5
300083,2014,11
300083,2015,10
300083,2016,18
300083,2017,9
300083,2018,4
300083,2019,14
300084,2010,0
300084,2011,0
300084,2012,0
300084,2013,0
300084,2014,0
300084,2015,0
300084,2016,2
300084,2017,9
300084,2018,15
300084,2019,12
300085,2010,0
300085,2011,0
300085,2012,0
300085,2013,24
300085,2014,108
300085,2015,209
300085,2016,183
300085,2017,217
300085,2018,224
300085,2019,188
300086,2010,0
300086,2011,0
300086,2012,0
300086,2013,0
300086,2014,0
300086,2015,0
300086,2016,0
300086,2017,0
300086,2018,0
300086,2019,2
300087,2010,0
300087,2011,0
300087,2012,0
300087,2013,0
300087,2014,7
300087,2015,2
300087,2016,0
300087,2017,0
300087,2018,0
300087,2019,2
300088,2010,0
300088,2011,2
300088,2012,1
300088,2013,1
300088,2014,5
300088,2015,14
300088,2016,18
300088,2017,0
300088,2018,12
300088,2019,13
300089,2010,0
300089,2011,2
300089,2012,0
300089,2013,0
300089,2014,2
300089,2015,5
300089,2016,4
300089,2017,25
300089,2018,54
300089,2019,0
300090,2010,0
300090,2011,0
300090,2012,0
300090,2013,0
300090,2014,0
300090,2015,0
300090,2016,0
300090,2017,0
300090,2018,0
300090,2019,0
300091,2010,0
300091,2011,0
300091,2012,0
300091,2013,0
300091,2014,0
300091,2015,0
300091,2016,0
300091,2017,0
300091,2018,0
300091,2019,0
300092,2010,0
300092,2011,0
300092,2012,0
300092,2013,0
300092,2014,0
300092,2015,0
300092,2016,0
300092,2017,0
300092,2018,0
300092,2019,1
300093,2010,0
300093,2011,0
300093,2012,0
300093,2013,0
300093,2014,0
300093,2015,0
300093,2016,0
300093,2017,0
300093,2018,0
300093,2019,0
300094,2010,0
300094,2011,0
300094,2012,0
300094,2013,0
300094,2014,11
300094,2015,3
300094,2016,4
300094,2017,4
300094,2018,3
300094,2019,5
300095,2010,0
300095,2011,0
300095,2012,0
300095,2013,0
300095,2014,0
300095,2015,0
300095,2016,0
300095,2017,0
300095,2018,0
300095,2019,3
300096,2010,3
300096,2011,7
300096,2012,9
300096,2013,7
300096,2014,13
300096,2015,33
300096,2016,47
300096,2017,97
300096,2018,103
300096,2019,65
300097,2010,2
300097,2011,3
300097,2012,0
300097,2013,5
300097,2014,1
300097,2015,0
300097,2016,1
300097,2017,1
300097,2018,1
300097,2019,2
300098,2010,27
300098,2011,43
300098,2012,30
300098,2013,31
300098,2014,22
300098,2015,91
300098,2016,122
300098,2017,161
300098,2018,128
300098,2019,185
300099,2010,0
300099,2011,0
300099,2012,0
300099,2013,0
300099,2014,4
300099,2015,25
300099,2016,17
300099,2017,12
300099,2018,23
300099,2019,4
300100,2010,0
300100,2011,0
300100,2012,0
300100,2013,0
300100,2014,0
300100,2015,0
300100,2016,1
300100,2017,1
300100,2018,1
300100,2019,2
300101,2010,2
300101,2011,6
300101,2012,4
300101,2013,6
300101,2014,25
300101,2015,36
300101,2016,22
300101,2017,21
300101,2018,21
300101,2019,32
300102,2010,0
300102,2011,0
300102,2012,0
300102,2013,0
300102,2014,0
300102,2015,0
300102,2016,0
300102,2017,1
300102,2018,2
300102,2019,0
300103,2019,11
300103,2010,0
300103,2011,0
300103,2012,0
300103,2013,0
300103,2014,0
300103,2015,0
300103,2016,1
300103,2017,3
300103,2018,2
300104,2010,2
300104,2011,1
300104,2012,0
300104,2013,1
300104,2014,7
300104,2015,11
300104,2016,23
300104,2017,15
300104,2018,13
300104,2019,11
300105,2010,0
300105,2011,0
300105,2012,0
300105,2013,0
300105,2014,0
300105,2015,0
300105,2016,0
300105,2017,0
300105,2018,0
300105,2019,1
300106,2010,0
300106,2011,0
300106,2012,0
300106,2013,1
300106,2014,0
300106,2015,3
300106,2016,4
300106,2017,4
300106,2018,2
300106,2019,2
300107,2010,0
300107,2011,0
300107,2012,0
300107,2013,0
300107,2014,0
300107,2015,0
300107,2016,0
300107,2017,1
300107,2018,2
300107,2019,2
300108,2010,0
300108,2011,0
300108,2012,0
300108,2013,0
300108,2014,0
300108,2015,0
300108,2016,0
300108,2017,0
300108,2018,0
300109,2010,0
300109,2011,0
300109,2012,0
300109,2013,0
300109,2014,0
300109,2015,1
300109,2016,3
300109,2017,2
300109,2018,3
300109,2019,0
300110,2010,0
300110,2011,0
300110,2012,0
300110,2013,0
300110,2014,0
300110,2015,0
300110,2016,0
300110,2017,0
300110,2018,0
300110,2019,3
300111,2010,0
300111,2011,0
300111,2012,0
300111,2013,0
300111,2014,0
300111,2015,0
300111,2016,0
300111,2017,0
300111,2018,0
300111,2019,0
300112,2010,0
300112,2011,0
300112,2012,1
300112,2013,0
300112,2014,1
300112,2015,5
300112,2016,13
300112,2017,13
300112,2018,14
300112,2019,34
300113,2010,4
300113,2011,3
300113,2012,8
300113,2013,12
300113,2014,16
300113,2015,7
300113,2016,9
300113,2017,13
300113,2018,36
300113,2019,35
300114,2010,13
300114,2011,23
300114,2012,18
300114,2013,9
300114,2014,13
300114,2015,0
300114,2016,10
300114,2017,20
300114,2018,15
300114,2019,14
300115,2010,0
300115,2011,0
300115,2012,0
300115,2013,6
300115,2014,4
300115,2015,4
300115,2016,2
300115,2017,0
300115,2018,10
300115,2019,17
300116,2010,0
300116,2011,0
300116,2012,0
300116,2013,0
300116,2014,0
300116,2015,1
300116,2016,1
300116,2017,3
300116,2018,1
300116,2019,0
300117,2010,0
300117,2011,0
300117,2012,0
300117,2013,1
300117,2014,5
300117,2015,6
300117,2016,4
300117,2017,1
300117,2018,1
300117,2019,2
300118,2010,0
300118,2011,0
300118,2012,0
300118,2013,0
300118,2014,0
300118,2015,1
300118,2016,1
300118,2017,4
300118,2018,4
300118,2019,1
300119,2010,0
300119,2011,0
300119,2012,0
300119,2013,0
300119,2014,0
300119,2015,4
300119,2016,7
300119,2017,2
300119,2018,1
300119,2019,0
300120,2010,4
300120,2011,3
300120,2012,1
300120,2013,1
300120,2014,2
300120,2015,3
300120,2016,0
300120,2017,6
300120,2018,6
300120,2019,16
300121,2010,0
300121,2011,0
300121,2012,0
300121,2013,0
300121,2014,0
300121,2015,0
300121,2016,0
300121,2017,0
300121,2018,0
300121,2019,0
300122,2010,0
300122,2011,0
300122,2012,0
300122,2013,0
300122,2014,0
300122,2015,2
300122,2016,0
300122,2017,1
300122,2018,0
300122,2019,0
300123,2010,0
300123,2011,0
300123,2012,0
300123,2013,0
300123,2014,1
300123,2015,0
300123,2016,0
300123,2017,3
300123,2018,6
300123,2019,5
300124,2010,0
300124,2011,7
300124,2012,5
300124,2013,1
300124,2014,5
300124,2015,10
300124,2016,4
300124,2017,7
300124,2018,7
300124,2019,2
300125,2010,1
300125,2011,0
300125,2012,0
300125,2013,0
300125,2014,0
300125,2015,2
300125,2016,0
300125,2017,1
300125,2018,0
300125,2019,6
300126,2010,0
300126,2011,0
300126,2012,0
300126,2013,0
300126,2014,3
300126,2015,5
300126,2016,3
300126,2017,3
300126,2018,3
300126,2019,3
300127,2010,0
300127,2011,0
300127,2012,0
300127,2013,0
300127,2014,0
300127,2015,0
300127,2016,3
300127,2017,3
300127,2018,5
300127,2019,6
300128,2010,0
300128,2011,0
300128,2012,0
300128,2013,1
300128,2014,2
300128,2015,1
300128,2016,16
300128,2017,69
300128,2018,29
300128,2019,9
300129,2010,0
300129,2011,0
300129,2012,0
300129,2013,0
300129,2014,0
300129,2015,0
300129,2016,0
300129,2017,0
300129,2018,0
300129,2019,0
300130,2010,10
300130,2011,1
300130,2012,19
300130,2013,36
300130,2014,137
300130,2015,78
300130,2016,134
300130,2017,100
300130,2018,156
300130,2019,95
300131,2010,0
300131,2011,1
300131,2012,7
300131,2013,116
300131,2014,141
300131,2015,81
300131,2016,90
300131,2017,80
300131,2018,37
300131,2019,22
300132,2010,0
300132,2011,0
300132,2012,0
300132,2013,0
300132,2014,0
300132,2015,0
300132,2016,0
300132,2017,0
300132,2018,0
300132,2019,0
300133,2010,0
300133,2011,1
300133,2012,0
300133,2013,8
300133,2014,17
300133,2015,22
300133,2016,15
300133,2017,17
300133,2018,13
300133,2019,10
300134,2010,4
300134,2011,45
300134,2012,18
300134,2013,19
300134,2014,9
300134,2015,27
300134,2016,34
300134,2017,9
300134,2018,1
300134,2019,6
300135,2010,0
300135,2011,0
300135,2012,0
300135,2013,0
300135,2014,0
300135,2015,0
300135,2016,0
300135,2017,0
300135,2018,0
300135,2019,0
300136,2010,1
300136,2011,1
300136,2012,3
300136,2013,4
300136,2014,1
300136,2015,4
300136,2016,7
300136,2017,9
300136,2018,1
300136,2019,1
300137,2010,0
300137,2011,0
300137,2012,0
300137,2013,0
300137,2014,2
300137,2015,1
300137,2016,8
300137,2017,12
300137,2018,17
300137,2019,15
300138,2010,0
300138,2011,0
300138,2012,0
300138,2013,0
300138,2014,2
300138,2015,0
300138,2016,2
300138,2017,2
300138,2018,0
300138,2019,0
300139,2010,21
300139,2011,10
300139,2012,8
300139,2013,6
300139,2014,11
300139,2015,4
300139,2016,20
300139,2017,12
300139,2018,20
300140,2010,1
300140,2011,0
300140,2012,0
300140,2013,0
300140,2014,0
300140,2015,2
300140,2016,21
300140,2017,16
300140,2018,32
300140,2019,38
300141,2010,8
300141,2011,4
300141,2012,2
300141,2013,3
300141,2014,0
300141,2015,0
300141,2016,0
300141,2017,0
300141,2018,2
300142,2010,0
300142,2011,0
300142,2012,0
300142,2013,0
300142,2014,1
300142,2015,1
300142,2016,0
300142,2017,0
300142,2018,2
300142,2019,5
300143,2010,0
300143,2011,0
300143,2012,1
300143,2013,2
300143,2014,0
300143,2015,0
300143,2016,0
300143,2017,0
300143,2018,2
300143,2019,14
300144,2010,0
300144,2011,2
300144,2012,7
300144,2013,7
300144,2014,8
300144,2015,6
300144,2016,11
300144,2017,9
300144,2018,4
300144,2019,7
300145,2010,0
300145,2011,0
300145,2012,0
300145,2013,0
300145,2014,0
300145,2015,0
300145,2016,1
300145,2017,1
300145,2018,4
300145,2019,2
300146,2010,0
300146,2011,0
300146,2012,0
300146,2013,2
300146,2014,5
300146,2015,12
300146,2016,1
300146,2017,2
300146,2018,2
300146,2019,5
300147,2010,0
300147,2011,0
300147,2012,0
300147,2013,0
300147,2014,4
300147,2015,2
300147,2016,1
300147,2017,1
300147,2018,2
300148,2010,0
300148,2011,1
300148,2012,3
300148,2013,13
300148,2014,14
300148,2015,9
300148,2016,11
300148,2017,9
300148,2018,2
300148,2019,7
300149,2018,4
300149,2019,3
300149,2010,1
300149,2011,0
300149,2012,0
300149,2013,6
300149,2014,9
300149,2015,13
300149,2016,7
300149,2017,5
300150,2010,0
300150,2011,0
300150,2012,0
300150,2013,0
300150,2014,0
300150,2015,0
300150,2016,3
300150,2017,1
300150,2018,10
300150,2019,3
300151,2010,0
300151,2011,0
300151,2012,2
300151,2013,2
300151,2014,9
300151,2015,2
300151,2016,0
300151,2017,3
300151,2018,5
300151,2019,4
300152,2010,1
300152,2011,0
300152,2012,0
300152,2013,0
300152,2014,0
300153,2010,9
300153,2011,12
300153,2012,10
300153,2013,14
300153,2014,11
300153,2015,10
300153,2016,19
300153,2017,20
300153,2018,24
300153,2019,25
300154,2010,0
300154,2011,1
300154,2012,0
300154,2013,4
300154,2014,2
300154,2015,0
300154,2016,1
300154,2017,0
300154,2018,2
300154,2019,1
300155,2010,1
300155,2011,7
300155,2012,20
300155,2013,61
300155,2014,82
300155,2015,52
300155,2016,72
300155,2017,56
300155,2018,54
300155,2019,27
300156,2010,0
300156,2011,0
300156,2012,0
300156,2013,0
300156,2014,0
300156,2015,0
300156,2016,0
300156,2017,0
300156,2018,0
300157,2010,0
300157,2011,1
300157,2012,1
300157,2013,0
300157,2014,5
300157,2015,22
300157,2016,32
300157,2017,23
300157,2018,18
300158,2010,0
300158,2011,0
300158,2012,0
300158,2013,1
300158,2014,0
300158,2015,1
300158,2016,0
300158,2017,3
300158,2018,2
300158,2019,1
300159,2010,0
300159,2011,0
300159,2012,0
300159,2013,0
300159,2014,0
300159,2015,4
300159,2016,1
300159,2017,0
300159,2018,0
300159,2019,0
300160,2010,0
300160,2011,0
300160,2012,0
300160,2013,0
300160,2014,2
300160,2015,2
300160,2016,2
300160,2017,3
300160,2018,3
300160,2019,2
300161,2010,0
300161,2011,0
300161,2012,0
300161,2013,0
300161,2014,0
300161,2015,4
300161,2016,0
300161,2017,2
300161,2018,0
300161,2019,12
300162,2019,13
300162,2010,0
300162,2011,0
300162,2012,0
300162,2013,1
300162,2014,5
300162,2015,1
300162,2016,2
300162,2017,1
300162,2018,1
300163,2010,0
300163,2011,0
300163,2012,0
300163,2013,0
300163,2014,0
300163,2015,8
300163,2016,1
300163,2017,4
300163,2018,0
300163,2019,0
300164,2010,0
300164,2011,0
300164,2012,0
300164,2013,0
300164,2014,0
300164,2015,0
300164,2016,0
300164,2017,0
300164,2018,0
300164,2019,0
300165,2010,1
300165,2011,0
300165,2012,1
300165,2013,1
300165,2014,1
300165,2015,0
300165,2016,0
300165,2017,0
300165,2018,3
300165,2019,3
300166,2010,63
300166,2011,67
300166,2012,90
300166,2013,82
300166,2014,96
300166,2015,263
300166,2016,297
300166,2017,347
300166,2018,351
300166,2019,227
300167,2010,2
300167,2011,2
300167,2012,4
300167,2013,11
300167,2014,30
300167,2015,15
300167,2016,19
300167,2017,13
300167,2018,15
300167,2019,14
300168,2010,0
300168,2011,9
300168,2012,3
300168,2013,0
300168,2014,14
300168,2015,42
300168,2016,25
300168,2017,43
300168,2018,111
300168,2019,91
300169,2010,2
300169,2011,2
300169,2012,2
300169,2013,2
300169,2014,2
300169,2015,3
300169,2016,0
300169,2017,0
300169,2018,0
300169,2019,0
300170,2010,1
300170,2011,2
300170,2012,1
300170,2013,8
300170,2014,9
300170,2015,6
300170,2016,21
300170,2017,53
300170,2018,60
300170,2019,49
300171,2010,0
300171,2011,0
300171,2012,0
300171,2013,0
300171,2014,2
300171,2015,0
300171,2016,0
300171,2017,0
300171,2018,2
300171,2019,0
300172,2010,0
300172,2011,0
300172,2012,0
300172,2013,0
300172,2014,0
300172,2015,0
300172,2016,1
300172,2017,6
300172,2018,3
300172,2019,11
300173,2010,0
300173,2011,0
300173,2012,0
300173,2013,0
300173,2014,4
300173,2015,8
300173,2016,1
300173,2017,0
300173,2018,6
300173,2019,1
300174,2010,0
300174,2011,0
300174,2012,0
300174,2013,1
300174,2014,1
300174,2015,1
300174,2016,1
300174,2017,0
300174,2018,0
300174,2019,0
300175,2010,0
300175,2011,0
300175,2012,0
300175,2013,0
300175,2014,2
300175,2015,1
300175,2016,0
300175,2017,0
300175,2018,5
300175,2019,30
300176,2018,47
300176,2019,15
300176,2010,0
300176,2011,0
300176,2012,0
300176,2013,0
300176,2014,0
300176,2015,0
300176,2016,1
300176,2017,82
300177,2010,2
300177,2011,6
300177,2012,2
300177,2013,1
300177,2014,7
300177,2015,7
300177,2016,2
300177,2017,11
300177,2018,9
300177,2019,35
300178,2010,44
300178,2011,29
300178,2012,30
300178,2013,18
300178,2014,16
300178,2015,25
300178,2016,36
300178,2017,16
300178,2018,15
300178,2019,28
300179,2010,0
300179,2011,0
300179,2012,0
300179,2013,0
300179,2014,1
300179,2015,0
300179,2016,0
300179,2017,0
300179,2018,0
300179,2019,0
300180,2010,1
300180,2011,0
300180,2012,0
300180,2013,2
300180,2014,0
300180,2015,1
300180,2016,0
300180,2017,56
300180,2018,53
300180,2019,34
300181,2010,0
300181,2011,0
300181,2012,0
300181,2013,0
300181,2014,0
300181,2015,1
300181,2016,0
300181,2017,0
300181,2018,0
300181,2019,0
300182,2010,0
300182,2011,9
300182,2012,6
300182,2013,4
300182,2014,8
300182,2015,6
300183,2010,20
300183,2011,20
300183,2012,24
300183,2013,43
300183,2014,28
300183,2015,54
300183,2016,43
300183,2017,20
300183,2018,74
300183,2019,50
300184,2010,4
300184,2011,5
300184,2012,5
300184,2013,21
300184,2014,27
300184,2015,23
300184,2016,13
300184,2017,8
300184,2018,44
300184,2019,36
300185,2010,0
300185,2011,0
300185,2012,0
300185,2013,0
300185,2014,0
300185,2015,0
300185,2016,0
300185,2017,0
300185,2018,0
300185,2019,0
300186,2010,0
300186,2011,1
300186,2012,0
300186,2013,2
300186,2014,14
300187,2010,0
300187,2011,0
300187,2012,0
300187,2013,0
300187,2014,0
300187,2015,0
300187,2016,1
300187,2017,1
300187,2018,1
300187,2019,0
300188,2010,11
300188,2011,22
300188,2012,24
300188,2013,36
300188,2014,62
300188,2015,60
300188,2016,95
300188,2017,202
300188,2018,148
300188,2019,127
300189,2010,0
300189,2011,0
300189,2012,0
300189,2013,0
300189,2014,3
300189,2015,6
300189,2016,2
300189,2017,4
300189,2018,0
300189,2019,0
300190,2011,0
300190,2012,0
300190,2013,0
300190,2014,0
300190,2015,1
300190,2016,0
300190,2017,0
300190,2018,0
300190,2019,0
300191,2011,2
300191,2012,1
300191,2013,0
300191,2014,0
300191,2015,0
300191,2016,0
300191,2017,12
300191,2018,19
300191,2019,7
300192,2011,0
300192,2012,0
300192,2013,0
300192,2014,0
300192,2015,0
300192,2016,3
300192,2017,2
300192,2018,13
300192,2019,11
300193,2011,0
300193,2012,0
300193,2013,1
300193,2014,0
300193,2015,0
300193,2016,0
300193,2017,0
300193,2018,0
300193,2019,0
300194,2011,0
300194,2012,0
300194,2013,0
300194,2014,0
300194,2015,0
300194,2016,0
300194,2017,0
300194,2018,0
300194,2019,0
300195,2011,0
300195,2012,0
300195,2013,2
300195,2014,3
300195,2015,1
300195,2016,3
300195,2017,1
300195,2018,0
300195,2019,9
300196,2011,0
300196,2012,0
300196,2013,1
300196,2014,0
300196,2015,0
300196,2016,0
300196,2017,0
300196,2018,0
